구분,일시,미세먼지(PM10),초미세먼지(PM2.5)
영등포구,2017-10-01,39,18
영등포구,2017-10-02,25,9
영등포구,2017-10-03,45,10
영등포구,2017-10-04,28,8
영등포구,2017-10-05,16,7
영등포구,2017-10-06,14,6
영등포구,2017-10-07,12,6
영등포구,2017-10-08,25,13
영등포구,2017-10-09,27,15
영등포구,2017-10-10,32,16
영등포구,2017-10-11,15,7
영등포구,2017-10-12,27,11
영등포구,2017-10-13,34,14
영등포구,2017-10-14,27,11
영등포구,2017-10-15,25,10
영등포구,2017-10-16,38,15
영등포구,2017-10-17,51,19
영등포구,2017-10-18,28,13
영등포구,2017-10-19,21,10
영등포구,2017-10-20,38,15
영등포구,2017-10-21,53,21
영등포구,2017-10-22,32,12
영등포구,2017-10-23,31,10
영등포구,2017-10-24,39,16
영등포구,2017-10-25,48,20
영등포구,2017-10-26,57,25
영등포구,2017-10-27,71,30
영등포구,2017-10-28,57,25
영등포구,2017-10-29,83,21
영등포구,2017-10-30,43,13
영등포구,2017-10-31,43,14
영등포구,2017-11-01,43,17
영등포구,2017-11-02,50,21
영등포구,2017-11-03,45,23
영등포구,2017-11-04,63,38
영등포구,2017-11-05,47,25
영등포구,2017-11-06,39,18
영등포구,2017-11-07,47,22
영등포구,2017-11-08,77,26
영등포구,2017-11-09,52,22
영등포구,2017-11-10,56,19
영등포구,2017-11-11,79,13
영등포구,2017-11-12,34,16
영등포구,2017-11-13,47,21
영등포구,2017-11-14,54,16
영등포구,2017-11-15,32,11
영등포구,2017-11-16,27,12
영등포구,2017-11-17,45,21
영등포구,2017-11-18,48,19
영등포구,2017-11-19,27,11
영등포구,2017-11-20,43,18
영등포구,2017-11-21,54,24
영등포구,2017-11-22,71,23
영등포구,2017-11-23,28,10
영등포구,2017-11-24,22,10
영등포구,2017-11-25,26,12
영등포구,2017-11-26,40,20
영등포구,2017-11-27,56,25
영등포구,2017-11-28,79,37
영등포구,2017-11-29,66,19
영등포구,2017-11-30,30,8
영등포구,2017-12-01,25,11
영등포구,2017-12-02,40,17
영등포구,2017-12-03,50,24
영등포구,2017-12-04,48,20
영등포구,2017-12-05,25,9
영등포구,2017-12-06,34,18
영등포구,2017-12-07,48,35
영등포구,2017-12-08,36,23
영등포구,2017-12-09,44,25
영등포구,2017-12-10,42,26
영등포구,2017-12-11,56,12
영등포구,2017-12-12,38,19
영등포구,2017-12-13,40,20
영등포구,2017-12-14,58,32
영등포구,2017-12-15,85,54
영등포구,2017-12-16,48,28
영등포구,2017-12-17,45,15
영등포구,2017-12-18,57,32
영등포구,2017-12-19,53,21
영등포구,2017-12-20,44,26
영등포구,2017-12-21,52,37
영등포구,2017-12-22,58,45
영등포구,2017-12-23,121,86
영등포구,2017-12-24,81,59
영등포구,2017-12-25,35,20
영등포구,2017-12-26,34,17
영등포구,2017-12-27,30,15
영등포구,2017-12-28,48,26
영등포구,2017-12-29,105,72
영등포구,2017-12-30,137,106
영등포구,2017-12-31,74,46
영등포구,2018-01-01,47,24
영등포구,2018-01-02,49,26
영등포구,2018-01-03,39,21
영등포구,2018-01-04,49,25
영등포구,2018-01-05,61,40
영등포구,2018-01-06,54,37
영등포구,2018-01-07,59,44
영등포구,2018-01-08,62,42
영등포구,2018-01-09,44,24
영등포구,2018-01-10,39,18
영등포구,2018-01-11,37,26
영등포구,2018-01-12,28,19
영등포구,2018-01-13,52,42
영등포구,2018-01-14,70,52
영등포구,2018-01-15,73,52
영등포구,2018-01-16,123,89
영등포구,2018-01-17,121,101
영등포구,2018-01-18,95,67
영등포구,2018-01-19,67,32
영등포구,2018-01-20,115,68
영등포구,2018-01-21,71,40
영등포구,2018-01-22,53,30
영등포구,2018-01-23,28,16
영등포구,2018-01-24,33,13
영등포구,2018-01-25,28,14
영등포구,2018-01-26,36,21
영등포구,2018-01-27,47,26
영등포구,2018-01-28,38,23
영등포구,2018-01-29,54,20
영등포구,2018-01-30,46,23
영등포구,2018-01-31,47,23
영등포구,2018-02-01,43,24
영등포구,2018-02-02,60,35
영등포구,2018-02-03,43,23
영등포구,2018-02-04,35,24
영등포구,2018-02-05,29,18
영등포구,2018-02-06,34,21
영등포구,2018-02-07,42,26
영등포구,2018-02-08,52,34
영등포구,2018-02-09,76,49
영등포구,2018-02-10,86,48
영등포구,2018-02-11,60,17
영등포구,2018-02-12,58,18
영등포구,2018-02-13,60,18
영등포구,2018-02-14,78,33
영등포구,2018-02-15,44,17
영등포구,2018-02-16,50,24
영등포구,2018-02-17,56,17
영등포구,2018-02-18,42,19
영등포구,2018-02-19,66,40
영등포구,2018-02-20,76,46
영등포구,2018-02-21,46,25
영등포구,2018-02-22,50,28
영등포구,2018-02-23,105,73
영등포구,2018-02-24,89,58
영등포구,2018-02-25,56,35
영등포구,2018-02-26,69,45
영등포구,2018-02-27,112,62
영등포구,2018-02-28,77,44
영등포구,2018-03-01,48,37
영등포구,2018-03-02,87,31
영등포구,2018-03-03,70,29
영등포구,2018-03-04,35,23
영등포구,2018-03-05,9,7
영등포구,2018-03-06,38,21
영등포구,2018-03-07,34,18
영등포구,2018-03-08,37,31
영등포구,2018-03-09,70,49
영등포구,2018-03-10,49,33
영등포구,2018-03-11,64,43
영등포구,2018-03-12,116,72
영등포구,2018-03-13,63,38
영등포구,2018-03-14,27,12
영등포구,2018-03-15,25,18
영등포구,2018-03-16,15,6
영등포구,2018-03-17,36,22
영등포구,2018-03-18,75,56
영등포구,2018-03-19,37,28
영등포구,2018-03-20,20,8
영등포구,2018-03-21,16,8
영등포구,2018-03-22,48,29
영등포구,2018-03-23,73,54
영등포구,2018-03-24,121,90
영등포구,2018-03-25,126,105
영등포구,2018-03-26,112,82
영등포구,2018-03-27,107,70
영등포구,2018-03-28,62,42
영등포구,2018-03-29,71,48
영등포구,2018-03-30,75,42
영등포구,2018-03-31,65,32
영등포구,2018-04-01,83,38
영등포구,2018-04-02,77,30
영등포구,2018-04-03,71,23
영등포구,2018-04-04,16,8
영등포구,2018-04-05,9,6
영등포구,2018-04-06,120,29
영등포구,2018-04-07,56,23
영등포구,2018-04-08,30,16
영등포구,2018-04-09,54,35
영등포구,2018-04-10,55,25
영등포구,2018-04-11,73,34
영등포구,2018-04-12,55,20
영등포구,2018-04-13,40,16
영등포구,2018-04-14,23,13
영등포구,2018-04-15,80,26
영등포구,2018-04-16,43,26
영등포구,2018-04-17,65,37
영등포구,2018-04-18,74,41
영등포구,2018-04-19,79,44
영등포구,2018-04-20,118,68
영등포구,2018-04-21,87,51
영등포구,2018-04-22,39,22
영등포구,2018-04-23,9,8
영등포구,2018-04-24,11,6
영등포구,2018-04-25,40,26
영등포구,2018-04-26,53,40
영등포구,2018-04-27,69,52
영등포구,2018-04-28,70,49
영등포구,2018-04-29,65,40
영등포구,2018-04-30,88,69
영등포구,2018-05-01,69,59
영등포구,2018-05-02,65,52
영등포구,2018-05-03,40,18
영등포구,2018-05-04,55,22
영등포구,2018-05-05,49,25
영등포구,2018-05-06,18,13
영등포구,2018-05-07,45,25
영등포구,2018-05-08,24,12
영등포구,2018-05-09,28,12
영등포구,2018-05-10,58,36
영등포구,2018-05-11,74,55
영등포구,2018-05-12,44,31
